0.134263,0.976564,2.898542,0.815000
0.000001,1.000000,2.881425,0.810000
0.000000,1.000000,2.871274,0.810000
0.000000,1.000000,2.863960,0.815000
0.000000,1.000000,2.857732,0.815000
0.000000,1.000000,2.853286,0.820000
0.000000,1.000000,2.849378,0.820000
0.000000,1.000000,2.845400,0.820000
0.000000,1.000000,2.841137,0.820000
0.000000,1.000000,2.837033,0.815000
0.000000,1.000000,2.834850,0.815000
0.000000,1.000000,2.829607,0.814800
0.000000,1.000000,2.821100,0.815200
0.000000,1.000000,2.825120,0.814800
0.000000,1.000000,2.815515,0.815200
0.000000,1.000000,2.819325,0.814800
0.000000,1.000000,2.809789,0.815000
0.000000,1.000000,2.800606,0.815200
0.000000,1.000000,2.797165,0.815000
0.000000,1.000000,2.794204,0.814800
0.000000,1.000000,2.782479,0.810200
0.000000,1.000000,2.780543,0.810000
0.000000,1.000000,2.776122,0.815000
0.000000,1.000000,2.769098,0.815000
0.000000,1.000000,2.762500,0.815000
0.000000,1.000000,2.759016,0.814800
0.000000,1.000000,2.744052,0.815200
0.000000,1.000000,2.737993,0.820000
0.000000,1.000000,2.730004,0.819800
0.000000,1.000000,2.711150,0.820200
0.000000,1.000000,2.702011,0.819800
0.000000,1.000000,2.682134,0.815000
0.000000,1.000000,2.665096,0.815000
0.000000,1.000000,2.644227,0.815200
0.000000,1.000000,2.628645,0.815000
0.000000,1.000000,2.612659,0.814800
0.000000,1.000000,2.587319,0.815200
0.000000,1.000000,2.571067,0.815000
0.000000,1.000000,2.552243,0.815000
0.000000,1.000000,2.534259,0.820000
0.000000,1.000000,2.516581,0.820000
0.000000,1.000000,2.499104,0.820000
0.000000,1.000000,2.482314,0.825000
0.000000,1.000000,2.466925,0.825000
0.000000,1.000000,2.452359,0.825000
0.000000,1.000000,2.440329,0.825000
0.000000,1.000000,2.432403,0.824800
0.000000,1.000000,2.420848,0.825000
0.000000,1.000000,2.410395,0.830200
0.000000,1.000000,2.405986,0.830000
