0.957870,0.969491,258.725502,0.779800
0.000000,1.000000,258.093958,0.780200
0.000000,1.000000,258.725501,0.779800
0.000000,1.000000,258.409733,0.780000
0.000000,1.000000,258.093956,0.780200
0.000000,1.000000,258.409731,0.780000
0.000000,1.000000,258.409729,0.780000
0.000000,1.000000,258.409729,0.780000
0.000000,1.000000,258.725504,0.779800
0.000000,1.000000,258.093956,0.780200
0.000000,1.000000,258.409731,0.780000
0.000000,1.000000,258.409731,0.780000
0.000000,1.000000,258.611964,0.780000
0.000000,1.000000,258.207489,0.780000
0.000000,1.000000,258.409730,0.780000
0.000000,1.000000,258.409731,0.780000
0.000000,1.000000,258.409730,0.780000
0.000000,1.000000,258.409729,0.780000
0.000000,1.000000,258.725504,0.779800
0.000000,1.000000,258.093954,0.780200
0.000000,1.000000,258.409728,0.780000
0.000000,1.000000,258.409729,0.780000
0.000000,1.000000,258.409732,0.780000
0.000000,1.000000,258.725504,0.779800
0.000000,1.000000,258.093956,0.780200
0.000000,1.000000,258.409729,0.780000
0.000000,1.000000,258.725505,0.779800
0.000000,1.000000,258.409729,0.780000
0.000000,1.000000,258.093955,0.780200
0.000000,1.000000,258.725507,0.779800
0.000000,1.000000,258.409730,0.780000
0.000000,1.000000,258.093957,0.780200
0.000000,1.000000,258.409734,0.780000
0.000000,1.000000,258.725505,0.779800
0.000000,1.000000,258.409731,0.780000
0.000000,1.000000,258.093957,0.780200
0.000000,1.000000,258.409731,0.780000
0.000000,1.000000,258.409730,0.780000
0.000000,1.000000,258.409731,0.780000
0.000000,1.000000,258.409733,0.780000
0.000000,1.000000,258.725504,0.779800
0.000000,1.000000,258.320202,0.780200
0.000000,1.000000,258.183484,0.780000
0.000000,1.000000,258.409730,0.780000
0.000000,1.000000,258.409731,0.780000
0.000000,1.000000,258.725503,0.779800
0.000000,1.000000,258.093954,0.780200
0.000000,1.000000,258.409731,0.780000
0.000000,1.000000,258.409730,0.780000
0.000000,1.000000,258.409732,0.780000
