0.176801,0.974782,4.668646,0.770000
0.000000,1.000000,4.657144,0.770000
0.000000,1.000000,4.650671,0.770000
0.000000,1.000000,4.645886,0.770000
0.000000,1.000000,4.640239,0.770000
0.000000,1.000000,4.640164,0.770000
0.000000,1.000000,4.635529,0.770000
0.000000,1.000000,4.632437,0.770000
0.000000,1.000000,4.630045,0.770000
0.000000,1.000000,4.626775,0.770000
0.000000,1.000000,4.624399,0.770000
0.000000,1.000000,4.621931,0.770000
0.000000,1.000000,4.619344,0.770000
0.000000,1.000000,4.616909,0.770000
0.000000,1.000000,4.614926,0.770000
0.000000,1.000000,4.613239,0.770000
0.000000,1.000000,4.611361,0.770000
0.000000,1.000000,4.609361,0.770000
0.000000,1.000000,4.601970,0.770200
0.000000,1.000000,4.601342,0.770000
0.000000,1.000000,4.601309,0.769800
0.000000,1.000000,4.592403,0.770000
0.000000,1.000000,4.588319,0.770000
0.000000,1.000000,4.584414,0.770000
0.000000,1.000000,4.579791,0.770000
0.000000,1.000000,4.574868,0.770000
0.000000,1.000000,4.570158,0.770000
0.000000,1.000000,4.564927,0.770000
0.000000,1.000000,4.558587,0.770000
0.000000,1.000000,4.554318,0.769800
0.000000,1.000000,4.543305,0.770200
0.000000,1.000000,4.540906,0.769800
0.000000,1.000000,4.531335,0.770200
0.000000,1.000000,4.525459,0.769800
0.000000,1.000000,4.515588,0.775200
0.000000,1.000000,4.510411,0.770000
0.000000,1.000000,4.504899,0.769800
0.000000,1.000000,4.492724,0.770200
0.000000,1.000000,4.488743,0.769800
0.000000,1.000000,4.476061,0.770200
0.000000,1.000000,4.469401,0.770000
0.000000,1.000000,4.460558,0.770000
0.000000,1.000000,4.451567,0.770000
0.000000,1.000000,4.442600,0.775000
0.000000,1.000000,4.433641,0.775000
0.000000,1.000000,4.424896,0.775000
0.000000,1.000000,4.416402,0.775000
0.000000,1.000000,4.410291,0.774800
0.000000,1.000000,4.398372,0.775200
0.000000,1.000000,4.393076,0.775000
