2.168803,0.194083,2.035995,0.231500
2.031303,0.212750,1.988355,0.244500
2.010339,0.213708,1.981429,0.203000
1.932982,0.229292,1.939738,0.251000
1.889976,0.242604,1.911497,0.249500
1.865581,0.251646,1.912384,0.263500
1.815432,0.263979,1.911947,0.262500
1.781684,0.273646,1.912576,0.257000
1.738332,0.286250,1.924253,0.270000
1.701809,0.298854,1.973256,0.259500
1.668993,0.314333,1.944166,0.310000
1.587514,0.367708,1.961161,0.340000
1.480941,0.434271,1.822902,0.381500
1.390811,0.472021,1.881989,0.395000
1.310836,0.501875,1.853312,0.384500
1.236742,0.530562,1.864017,0.421500
1.169420,0.555583,1.880542,0.417500
1.112144,0.577646,1.971436,0.437000
1.065396,0.593292,2.037432,0.443000
1.024518,0.609458,2.157926,0.434000
0.977601,0.626708,2.179181,0.434000
0.942191,0.641167,2.183267,0.443500
0.912443,0.651646,2.268768,0.440500
0.884733,0.663208,2.368602,0.444500
0.858252,0.671313,2.428089,0.444500
0.836314,0.683208,2.469848,0.442500
0.817509,0.690563,2.574378,0.446500
0.800595,0.696750,2.675106,0.442500
0.786677,0.703313,2.693350,0.437000
0.772550,0.708667,2.756918,0.434500
0.762399,0.713792,2.873922,0.438000
0.752972,0.717042,2.910878,0.439500
0.744427,0.721000,2.919867,0.435000
0.737790,0.724708,2.999517,0.438500
0.729248,0.727854,3.035045,0.440000
0.725664,0.728729,3.069446,0.440000
0.719588,0.732562,3.105499,0.439000
0.715343,0.734958,3.140213,0.436000
0.711358,0.736021,3.155887,0.439000
0.708537,0.737250,3.191527,0.435500
0.705675,0.738792,3.215996,0.436000
0.703153,0.739417,3.234788,0.436500
0.701356,0.740563,3.247296,0.437000
0.699685,0.741417,3.260762,0.435500
0.696907,0.742479,3.264388,0.436500
0.696233,0.742812,3.278298,0.437000
0.695118,0.743708,3.288576,0.435000
0.693125,0.744854,3.291699,0.434000
0.693825,0.744208,3.311339,0.435500
0.692182,0.744708,3.310029,0.434500
