14.486698,0.263625,20.830059,0.267500
5.753090,0.326917,2.920073,0.376500
2.269422,0.406687,2.362514,0.403500
1.937760,0.447958,2.138732,0.408500
1.795563,0.475417,2.091471,0.435000
1.712474,0.498396,2.190738,0.429500
1.655548,0.518625,2.280740,0.445000
1.595907,0.540417,2.526663,0.409500
1.429478,0.577292,2.215230,0.454000
1.285595,0.616917,2.384309,0.448500
1.145056,0.657083,2.442299,0.462000
0.955700,0.703667,2.669024,0.453000
0.843227,0.738146,2.581690,0.487500
0.713071,0.775354,2.619546,0.483500
0.584360,0.813208,2.840119,0.482000
0.489519,0.840354,2.864373,0.481500
0.385619,0.871625,3.192119,0.488000
0.316923,0.893229,3.211549,0.508500
0.260351,0.911938,3.418460,0.495000
0.200673,0.929042,3.655556,0.502500
0.167761,0.940896,3.821917,0.506500
0.121618,0.956521,3.877836,0.516500
0.089420,0.967438,4.080776,0.515500
0.068947,0.976229,4.149999,0.517000
0.049291,0.982792,4.317166,0.526000
0.034721,0.988813,4.405402,0.526500
0.021923,0.994000,4.461104,0.524000
0.014321,0.996750,4.526390,0.530500
0.010431,0.997958,4.622380,0.525500
0.006692,0.999208,4.715548,0.533000
0.004231,0.999688,4.756775,0.529500
0.003018,0.999792,4.788922,0.535500
0.001729,1.000000,4.863356,0.535500
0.001288,1.000000,4.904870,0.536000
0.001097,1.000000,4.951957,0.536500
0.000957,1.000000,5.000426,0.535500
0.000836,1.000000,5.043836,0.537000
0.000741,1.000000,5.093287,0.537000
0.000664,1.000000,5.126240,0.538000
0.000595,1.000000,5.192040,0.538000
0.000533,1.000000,5.228547,0.537500
0.000480,1.000000,5.275491,0.539500
0.000434,1.000000,5.321744,0.539000
0.000392,1.000000,5.366662,0.540000
0.000355,1.000000,5.398823,0.540500
0.000323,1.000000,5.452736,0.540500
0.000293,1.000000,5.504786,0.540000
0.000268,1.000000,5.534315,0.541000
0.000245,1.000000,5.577442,0.541500
0.000225,1.000000,5.613830,0.541500
