14.857350,0.261458,5.724248,0.319000
3.293396,0.353083,2.406892,0.381500
2.234431,0.407521,2.379966,0.413500
2.043134,0.436312,2.263639,0.392500
1.917669,0.462750,2.186866,0.422000
1.862247,0.477937,2.068805,0.438500
1.757895,0.502896,2.278998,0.422500
1.636058,0.528292,2.143291,0.455000
1.485391,0.568292,2.176342,0.462000
1.319641,0.609667,2.172816,0.472500
1.145161,0.654917,2.332811,0.472500
1.005650,0.696521,2.495069,0.475000
0.847104,0.740271,2.353156,0.494000
0.708074,0.778458,2.551508,0.496500
0.590763,0.814167,2.603339,0.502000
0.493073,0.840688,2.764453,0.498000
0.390755,0.871354,2.986494,0.515500
0.320420,0.890479,3.143877,0.513500
0.257702,0.912208,3.370952,0.510000
0.211074,0.926438,3.616604,0.507500
0.155585,0.944438,3.653806,0.514000
0.122455,0.956833,3.685248,0.537000
0.086114,0.969813,3.837316,0.523500
0.059405,0.979604,4.079941,0.527000
0.043823,0.985396,4.103955,0.517500
0.026214,0.992604,4.222865,0.536500
0.017204,0.995792,4.267501,0.534000
0.011237,0.997979,4.347987,0.532500
0.006865,0.999104,4.391680,0.534500
0.004012,0.999646,4.454584,0.536500
0.002158,0.999938,4.492726,0.534500
0.001393,1.000000,4.538315,0.537500
0.001125,1.000000,4.591143,0.534000
0.000954,1.000000,4.627103,0.535000
0.000829,1.000000,4.664852,0.533000
0.000734,1.000000,4.710193,0.535500
0.000647,1.000000,4.751335,0.532500
0.000580,1.000000,4.790634,0.534000
0.000520,1.000000,4.831355,0.533500
0.000464,1.000000,4.873458,0.533500
0.000420,1.000000,4.912831,0.533500
0.000377,1.000000,4.953403,0.533500
0.000342,1.000000,4.995492,0.535000
0.000306,1.000000,5.035126,0.535000
0.000280,1.000000,5.078510,0.532500
0.000253,1.000000,5.119341,0.532500
0.000229,1.000000,5.159271,0.532500
0.000210,1.000000,5.192241,0.532500
0.000192,1.000000,5.230415,0.532500
0.000176,1.000000,5.267931,0.532500
