5.993937,0.282417,1.982668,0.390500
1.746706,0.426083,1.674202,0.439000
1.614539,0.469333,1.892723,0.411500
1.540143,0.503396,1.796992,0.445500
1.462350,0.532500,1.938759,0.443500
1.392278,0.563312,1.841339,0.468500
1.223115,0.610604,2.018911,0.474000
1.074245,0.660229,2.171294,0.453000
0.908722,0.709646,2.237946,0.487000
0.745429,0.759042,2.336580,0.502000
0.584666,0.810042,2.507928,0.503000
0.472270,0.846187,2.809542,0.513000
0.365294,0.879583,3.003101,0.508500
0.274248,0.907354,3.305344,0.510000
0.202544,0.932146,3.516098,0.511500
0.152175,0.947979,3.765325,0.519500
0.112627,0.960854,3.888638,0.525000
0.079116,0.972583,4.162195,0.514500
0.055046,0.981083,4.259718,0.527500
0.038389,0.987250,4.422848,0.518000
0.024453,0.991688,4.464744,0.519000
0.013795,0.996021,4.543088,0.530500
0.007984,0.998104,4.627893,0.530000
0.004719,0.999146,4.668617,0.528500
0.001971,0.999854,4.706852,0.528500
0.000990,0.999896,4.754017,0.527500
0.001312,0.999771,4.804549,0.525500
0.003173,0.999250,4.899472,0.537500
0.000671,0.999958,4.874994,0.529500
0.000328,1.000000,4.909742,0.528500
0.000278,1.000000,4.942358,0.528000
0.000241,1.000000,4.972553,0.528500
0.000214,1.000000,5.004392,0.529000
0.000190,1.000000,5.035005,0.529000
0.000171,1.000000,5.066515,0.529500
0.000153,1.000000,5.098270,0.529000
0.000139,1.000000,5.130367,0.529000
0.000126,1.000000,5.163874,0.529500
0.000113,1.000000,5.197467,0.529000
0.000103,1.000000,5.230552,0.529000
0.000093,1.000000,5.263218,0.529500
0.000085,1.000000,5.296299,0.530000
0.000077,1.000000,5.331614,0.529000
0.000070,1.000000,5.363224,0.529500
0.000064,1.000000,5.400162,0.529500
0.000058,1.000000,5.434867,0.530500
0.000053,1.000000,5.469203,0.531000
0.000048,1.000000,5.502372,0.530000
0.000044,1.000000,5.533601,0.530500
0.000040,1.000000,5.567846,0.530500
