3.650496,0.302104,5.183823,0.251000
56.074619,0.283625,4.071569,0.362000
3.255305,0.369896,2.799205,0.395500
2.283253,0.422979,2.254211,0.415500
1.909477,0.463854,2.119297,0.441500
1.748278,0.491292,2.111434,0.443500
1.623465,0.516354,2.083034,0.438000
1.538463,0.535750,2.147329,0.454000
1.453902,0.559104,2.088160,0.465000
1.368591,0.578312,2.138963,0.441000
1.270878,0.604583,2.236904,0.455000
1.190799,0.630479,2.308881,0.455500
1.068013,0.664313,2.168620,0.469500
0.934310,0.701708,2.465506,0.459500
0.829731,0.732021,2.491683,0.478500
0.718832,0.765562,2.549492,0.461000
0.605120,0.800687,2.796658,0.468000
0.530584,0.824104,2.808214,0.483500
0.434687,0.854062,3.045382,0.477000
0.366923,0.874771,3.201526,0.499500
0.300528,0.896063,3.344632,0.495000
0.247942,0.914063,3.557522,0.501500
0.194633,0.931042,3.707900,0.499500
0.155330,0.944792,3.924785,0.495000
0.119354,0.957521,4.142708,0.490500
0.091422,0.967792,4.221026,0.501000
0.068378,0.977521,4.327959,0.502000
0.051637,0.984125,4.555457,0.497500
0.037352,0.989563,4.572092,0.501000
0.027049,0.993333,4.661285,0.505500
0.018471,0.996667,4.796481,0.504000
0.013401,0.998333,4.884789,0.505000
0.009613,0.999125,4.964792,0.503500
0.006420,0.999646,5.035474,0.508000
0.004608,0.999833,5.088026,0.509000
0.003737,0.999875,5.165332,0.506000
0.003145,0.999938,5.223526,0.507000
0.002258,1.000000,5.280285,0.510000
0.001890,1.000000,5.334513,0.509000
0.001650,1.000000,5.398779,0.510000
0.001445,1.000000,5.452824,0.508500
0.001307,1.000000,5.511873,0.508500
0.001155,1.000000,5.565697,0.508000
0.001039,1.000000,5.615622,0.506500
0.000940,1.000000,5.668353,0.508000
0.000848,1.000000,5.720037,0.508500
0.000772,1.000000,5.771473,0.507500
0.000699,1.000000,5.819408,0.506500
0.000646,1.000000,5.862990,0.507000
0.000591,1.000000,5.906806,0.507000
