15.397122,0.276521,14.867885,0.288500
4.602049,0.340646,2.518128,0.385500
2.156198,0.415042,2.247276,0.385000
1.880299,0.453812,2.105771,0.433500
1.762661,0.476458,2.307212,0.402500
1.699634,0.498562,2.078891,0.439000
1.628239,0.519292,2.189837,0.433500
1.540480,0.545146,2.314299,0.431000
1.435081,0.578396,2.189822,0.463500
1.287345,0.616729,2.066101,0.499500
1.148495,0.655146,2.281429,0.463000
0.991745,0.697521,2.394935,0.479000
0.845338,0.739583,2.524177,0.492500
0.709343,0.777604,2.578494,0.491500
0.581706,0.813042,2.782290,0.481500
0.494398,0.842021,2.909430,0.488500
0.400194,0.867479,3.057223,0.486000
0.335093,0.889313,3.260778,0.497000
0.273581,0.907146,3.393508,0.490500
0.211525,0.926688,3.531681,0.508000
0.165381,0.942438,3.628353,0.500500
0.124620,0.955667,3.798862,0.513000
0.092644,0.966604,3.962635,0.509500
0.067900,0.976521,4.151346,0.505000
0.046663,0.984479,4.231742,0.509500
0.033745,0.989625,4.330555,0.510000
0.021647,0.994313,4.408959,0.512500
0.014154,0.997146,4.490760,0.512000
0.007858,0.999104,4.557011,0.520000
0.004905,0.999646,4.612568,0.512500
0.002992,0.999875,4.668389,0.517500
0.002502,0.999708,4.721256,0.519000
0.001770,0.999958,4.764889,0.517500
0.001201,1.000000,4.810807,0.520500
0.001020,1.000000,4.853308,0.522000
0.000891,1.000000,4.896574,0.522500
0.000788,1.000000,4.937988,0.521000
0.000704,1.000000,4.984344,0.521000
0.000622,1.000000,5.026374,0.522500
0.000558,1.000000,5.071828,0.520500
0.000505,1.000000,5.116392,0.520500
0.000454,1.000000,5.157610,0.523000
0.000408,1.000000,5.205405,0.520000
0.000370,1.000000,5.244019,0.520500
0.000333,1.000000,5.289754,0.520000
0.000303,1.000000,5.327828,0.520000
0.000276,1.000000,5.371194,0.518500
0.000252,1.000000,5.409946,0.518500
0.000231,1.000000,5.446113,0.520000
0.000212,1.000000,5.489291,0.520000
