13.308070,0.257917,15.542306,0.276000
5.260509,0.324896,2.822638,0.379500
2.302867,0.403125,2.102037,0.403000
1.939022,0.444542,2.116757,0.405500
1.808318,0.472167,2.012996,0.441000
1.760472,0.486646,2.317738,0.416500
1.700224,0.509917,2.210430,0.419500
1.572949,0.540104,2.345220,0.440500
1.465320,0.569667,2.224629,0.448500
1.284205,0.615687,2.180335,0.458000
1.133343,0.654354,2.484781,0.465000
0.973827,0.701354,2.375299,0.466000
0.836205,0.737771,2.471252,0.479000
0.706596,0.776417,2.593497,0.489500
0.570659,0.815562,2.822168,0.486500
0.486388,0.842458,2.956953,0.487500
0.404250,0.867208,3.110939,0.484500
0.324324,0.890708,3.385814,0.495000
0.267291,0.909438,3.527497,0.492000
0.209074,0.928917,3.682426,0.494500
0.166568,0.942104,3.857122,0.492500
0.124552,0.956000,3.991169,0.503000
0.101740,0.964354,4.095105,0.508500
0.075810,0.973688,4.189105,0.503500
0.054609,0.981104,4.331265,0.498000
0.039305,0.987438,4.442422,0.495500
0.025826,0.992938,4.556690,0.494500
0.015694,0.996792,4.643765,0.499000
0.010588,0.998229,4.708945,0.505500
0.006799,0.999354,4.810687,0.503000
0.004394,0.999750,4.869360,0.501500
0.002888,0.999917,4.925507,0.505000
0.001931,0.999958,4.977596,0.506500
0.001483,1.000000,5.025316,0.510000
0.001237,1.000000,5.076096,0.506500
0.001078,1.000000,5.125978,0.506000
0.000935,1.000000,5.174875,0.508000
0.000832,1.000000,5.225066,0.509000
0.000740,1.000000,5.266570,0.507000
0.000659,1.000000,5.326454,0.506500
0.000592,1.000000,5.370097,0.509000
0.000532,1.000000,5.413780,0.508500
0.000530,1.000000,5.461991,0.508000
0.000455,1.000000,5.518939,0.506000
0.000398,1.000000,5.554433,0.508500
0.000362,1.000000,5.599103,0.510000
0.000333,1.000000,5.631385,0.510500
0.000305,1.000000,5.686811,0.509000
0.000277,1.000000,5.717922,0.509500
0.000258,1.000000,5.757372,0.509500
