3.266105,0.331521,1.997025,0.358500
46.693369,0.292042,3.009874,0.322500
2.455014,0.374562,2.181315,0.389500
1.935452,0.424896,2.011648,0.396000
1.719231,0.463458,1.970789,0.408500
1.547177,0.502792,1.936700,0.437500
1.474556,0.524792,1.840081,0.452000
1.373054,0.550979,1.969226,0.450500
1.291987,0.577833,1.955561,0.455500
1.210959,0.600750,2.042115,0.463000
1.138216,0.622583,2.149931,0.446000
1.028832,0.660750,2.185190,0.461000
0.920576,0.694063,2.205472,0.470500
0.814087,0.726979,2.355944,0.451000
0.710874,0.761729,2.393729,0.475500
0.600760,0.795187,2.606811,0.485000
0.504430,0.829271,2.714143,0.487500
0.419774,0.855979,3.066398,0.482500
0.342522,0.882792,3.175257,0.489500
0.275933,0.902729,3.457762,0.495000
0.224856,0.922188,3.638901,0.501000
0.171199,0.940938,3.897033,0.490000
0.135253,0.953333,4.086127,0.500500
0.105143,0.963646,4.355728,0.495000
0.079246,0.973729,4.540479,0.487500
0.061355,0.980208,4.722643,0.488500
0.041924,0.987500,4.972242,0.495000
0.030590,0.992000,5.026909,0.492000
0.021937,0.995333,5.194330,0.490000
0.016242,0.996771,5.341678,0.497500
0.012792,0.997917,5.406209,0.496000
0.007997,0.999146,5.492637,0.498500
0.006266,0.999313,5.575651,0.500000
0.004358,0.999771,5.658893,0.502000
0.003008,0.999896,5.748148,0.501000
0.002044,0.999938,5.815879,0.500500
0.001553,0.999979,5.886262,0.505500
0.001304,1.000000,5.949291,0.504500
0.001133,1.000000,6.011312,0.504500
0.000993,1.000000,6.072511,0.504000
0.000906,1.000000,6.132119,0.502000
0.000785,1.000000,6.190829,0.504500
0.000703,1.000000,6.255104,0.504000
0.000633,1.000000,6.312624,0.504000
0.000568,1.000000,6.370698,0.504500
0.000517,1.000000,6.431456,0.504500
0.000465,1.000000,6.484356,0.504000
0.000422,1.000000,6.540280,0.503000
0.000386,1.000000,6.593873,0.504500
0.000354,1.000000,6.644836,0.503000
