0.054822,0.983200,3.293299,0.740000
0.000000,1.000000,3.508337,0.740000
0.000000,1.000000,3.607159,0.735000
0.000000,1.000000,3.671257,0.725000
0.000000,1.000000,3.714296,0.725000
0.000000,1.000000,3.740825,0.725000
0.000000,1.000000,3.756815,0.725000
0.000000,1.000000,3.771849,0.725000
0.000000,1.000000,3.786066,0.725000
0.000000,1.000000,3.780662,0.725000
0.000000,1.000000,3.779173,0.725000
0.000000,1.000000,3.785993,0.724800
0.000000,1.000000,3.775436,0.725200
0.000000,1.000000,3.784631,0.725000
0.000000,1.000000,3.777445,0.725000
0.000000,1.000000,3.763334,0.725000
0.000000,1.000000,3.750941,0.724800
0.000000,1.000000,3.719855,0.720200
0.000000,1.000000,3.715652,0.725000
0.000000,1.000000,3.696447,0.725000
0.000000,1.000000,3.692675,0.724800
0.000000,1.000000,3.667047,0.725200
0.000000,1.000000,3.665841,0.725000
0.000000,1.000000,3.676552,0.725000
0.000000,1.000000,3.682498,0.730000
0.000000,1.000000,3.713805,0.730000
0.000000,1.000000,3.754035,0.730000
0.000000,1.000000,3.759411,0.730000
0.000000,1.000000,3.713583,0.730000
0.000000,1.000000,3.737464,0.724800
0.000000,1.000000,3.759232,0.730200
0.000000,1.000000,3.787783,0.730000
0.000000,1.000000,3.764622,0.735000
0.000000,1.000000,3.729464,0.740000
0.000000,1.000000,3.727812,0.735000
0.000000,1.000000,3.714388,0.740000
0.000000,1.000000,3.691030,0.740000
0.000000,1.000000,3.688422,0.745200
0.000000,1.000000,3.718452,0.749800
0.000000,1.000000,3.766873,0.750000
0.000000,1.000000,3.841000,0.750000
0.000000,1.000000,3.932191,0.755000
0.000000,1.000000,4.021928,0.755000
0.000000,1.000000,4.116709,0.750000
0.000000,1.000000,4.197987,0.750000
0.000000,1.000000,4.255377,0.755000
0.000000,1.000000,4.282457,0.760000
0.000000,1.000000,4.307393,0.760000
0.000000,1.000000,4.319193,0.755000
0.000000,1.000000,4.336356,0.754800
